"No.","Time","Source","Destination","Protocol","Length","Info"
"22","1.004922","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"23","1.045954","192.168.56.201","192.168.56.115","TCP","54","12951  >  6379 [ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"24","2.004807","192.168.56.201","192.168.56.115","TCP","54","12951  >  6379 [FIN, ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"25","2.005033","192.168.56.201","192.168.56.115","TCP","66","12952  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"26","2.005385","192.168.56.115","192.168.56.201","TCP","66","6379  >  12952 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"27","2.005449","192.168.56.201","192.168.56.115","TCP","54","12952  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"28","2.005471","192.168.56.115","192.168.56.201","TCP","60","6379  >  12951 [FIN, ACK] Seq=24 Ack=15 Win=64256 Len=0"
"29","2.005512","192.168.56.201","192.168.56.115","TCP","54","12951  >  6379 [ACK] Seq=15 Ack=25 Win=2102272 Len=0"
"30","2.005553","192.168.56.201","192.168.56.115","RESP","70","Request: [fragment]"
"31","2.005642","192.168.56.115","192.168.56.201","TCP","60","6379  >  12952 [ACK] Seq=1 Ack=17 Win=64256 Len=0"
"32","2.005753","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"33","2.046131","192.168.56.201","192.168.56.115","TCP","54","12952  >  6379 [ACK] Seq=17 Ack=24 Win=2102272 Len=0"
"34","3.005913","192.168.56.201","192.168.56.115","TCP","54","12952  >  6379 [FIN, ACK] Seq=17 Ack=24 Win=2102272 Len=0"
"35","3.006232","192.168.56.201","192.168.56.115","TCP","66","12953  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"36","3.006556","192.168.56.115","192.168.56.201","TCP","60","6379  >  12952 [FIN, ACK] Seq=24 Ack=18 Win=64256 Len=0"
"37","3.006636","192.168.56.201","192.168.56.115","TCP","54","12952  >  6379 [ACK] Seq=18 Ack=25 Win=2102272 Len=0"
"38","3.006661","192.168.56.115","192.168.56.201","TCP","66","6379  >  12953 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"39","3.006721","192.168.56.201","192.168.56.115","TCP","54","12953  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"40","3.006908","192.168.56.201","192.168.56.115","RESP","68","Request: [fragment]"
"41","3.007170","192.168.56.115","192.168.56.201","TCP","60","6379  >  12953 [ACK] Seq=1 Ack=15 Win=64256 Len=0"
"42","3.007185","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"43","3.047598","192.168.56.201","192.168.56.115","TCP","54","12953  >  6379 [ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"44","4.007382","192.168.56.201","192.168.56.115","TCP","54","12953  >  6379 [FIN, ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"45","4.007777","192.168.56.201","192.168.56.115","TCP","66","12954  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"46","4.007981","192.168.56.115","192.168.56.201","TCP","66","6379  >  12954 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"47","4.008034","192.168.56.201","192.168.56.115","TCP","54","12954  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"48","4.008067","192.168.56.115","192.168.56.201","TCP","60","6379  >  12953 [FIN, ACK] Seq=24 Ack=16 Win=64256 Len=0"
"49","4.008102","192.168.56.201","192.168.56.115","TCP","54","12953  >  6379 [ACK] Seq=16 Ack=25 Win=2102272 Len=0"
"50","4.008196","192.168.56.201","192.168.56.115","RESP","71","Request: [fragment]"
"51","4.008377","192.168.56.115","192.168.56.201","TCP","60","6379  >  12954 [ACK] Seq=1 Ack=18 Win=64256 Len=0"
"52","4.008527","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"53","4.048469","192.168.56.201","192.168.56.115","TCP","54","12954  >  6379 [ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"54","5.008261","192.168.56.201","192.168.56.115","TCP","54","12954  >  6379 [FIN, ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"55","5.008522","192.168.56.201","192.168.56.115","TCP","66","12955  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"56","5.008910","192.168.56.115","192.168.56.201","TCP","66","6379  >  12955 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"57","5.008947","192.168.56.201","192.168.56.115","TCP","54","12955  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"58","5.008974","192.168.56.115","192.168.56.201","TCP","60","6379  >  12954 [FIN, ACK] Seq=24 Ack=19 Win=64256 Len=0"
"59","5.008989","192.168.56.201","192.168.56.115","TCP","54","12954  >  6379 [ACK] Seq=19 Ack=25 Win=2102272 Len=0"
"60","5.009064","192.168.56.201","192.168.56.115","RESP","66","Request: [fragment]"
"61","5.009293","192.168.56.115","192.168.56.201","TCP","60","6379  >  12955 [ACK] Seq=1 Ack=13 Win=64256 Len=0"
"62","5.009433","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"63","5.049789","192.168.56.201","192.168.56.115","TCP","54","12955  >  6379 [ACK] Seq=13 Ack=24 Win=2102272 Len=0"
"64","6.009329","192.168.56.201","192.168.56.115","TCP","54","12955  >  6379 [FIN, ACK] Seq=13 Ack=24 Win=2102272 Len=0"
"65","6.009600","192.168.56.201","192.168.56.115","TCP","66","12956  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"66","6.009788","192.168.56.115","192.168.56.201","TCP","66","6379  >  12956 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"67","6.009826","192.168.56.201","192.168.56.115","TCP","54","12956  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"68","6.009935","192.168.56.201","192.168.56.115","RESP","67","Request: [fragment]"
"69","6.009970","192.168.56.115","192.168.56.201","TCP","60","6379  >  12955 [FIN, ACK] Seq=24 Ack=14 Win=64256 Len=0"
"70","6.009985","192.168.56.201","192.168.56.115","TCP","54","12955  >  6379 [ACK] Seq=14 Ack=25 Win=2102272 Len=0"
"71","6.010104","192.168.56.115","192.168.56.201","TCP","60","6379  >  12956 [ACK] Seq=1 Ack=14 Win=64256 Len=0"
"72","6.010200","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"73","6.050451","192.168.56.201","192.168.56.115","TCP","54","12956  >  6379 [ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"74","7.010134","192.168.56.201","192.168.56.115","TCP","54","12956  >  6379 [FIN, ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"75","7.010362","192.168.56.201","192.168.56.115","TCP","66","12957  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"76","7.010683","192.168.56.115","192.168.56.201","TCP","66","6379  >  12957 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"77","7.010757","192.168.56.201","192.168.56.115","TCP","54","12957  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"78","7.010776","192.168.56.115","192.168.56.201","TCP","60","6379  >  12956 [FIN, ACK] Seq=24 Ack=15 Win=64256 Len=0"
"79","7.010795","192.168.56.201","192.168.56.115","TCP","54","12956  >  6379 [ACK] Seq=15 Ack=25 Win=2102272 Len=0"
"80","7.010904","192.168.56.201","192.168.56.115","RESP","67","Request: [fragment]"
"81","7.011130","192.168.56.115","192.168.56.201","TCP","60","6379  >  12957 [ACK] Seq=1 Ack=14 Win=64256 Len=0"
"82","7.011228","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"83","7.052495","192.168.56.201","192.168.56.115","TCP","54","12957  >  6379 [ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"84","8.011239","192.168.56.201","192.168.56.115","TCP","54","12957  >  6379 [FIN, ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"85","8.011507","192.168.56.201","192.168.56.115","TCP","66","12958  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"86","8.011935","192.168.56.115","192.168.56.201","TCP","60","6379  >  12957 [FIN, ACK] Seq=24 Ack=15 Win=64256 Len=0"
"87","8.011971","192.168.56.201","192.168.56.115","TCP","54","12957  >  6379 [ACK] Seq=15 Ack=25 Win=2102272 Len=0"
"88","8.012020","192.168.56.115","192.168.56.201","TCP","66","6379  >  12958 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"89","8.012105","192.168.56.201","192.168.56.115","TCP","54","12958  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"90","8.012278","192.168.56.201","192.168.56.115","RESP","71","Request: [fragment]"
"91","8.012567","192.168.56.115","192.168.56.201","TCP","60","6379  >  12958 [ACK] Seq=1 Ack=18 Win=64256 Len=0"
"92","8.012813","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"93","8.052123","192.168.56.201","192.168.56.115","TCP","54","12958  >  6379 [ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"94","9.012918","192.168.56.201","192.168.56.115","TCP","54","12958  >  6379 [FIN, ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"95","9.013213","192.168.56.201","192.168.56.115","TCP","66","12959  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"96","9.013386","192.168.56.115","192.168.56.201","TCP","66","6379  >  12959 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"97","9.013446","192.168.56.201","192.168.56.115","TCP","54","12959  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"98","9.013471","192.168.56.115","192.168.56.201","TCP","60","6379  >  12958 [FIN, ACK] Seq=24 Ack=19 Win=64256 Len=0"
"99","9.013493","192.168.56.201","192.168.56.115","TCP","54","12958  >  6379 [ACK] Seq=19 Ack=25 Win=2102272 Len=0"
"100","9.013540","192.168.56.201","192.168.56.115","RESP","68","Request: [fragment]"
"101","9.075005","192.168.56.115","192.168.56.201","TCP","60","6379  >  12959 [ACK] Seq=1 Ack=15 Win=64256 Len=0"
"102","9.075176","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"103","9.115822","192.168.56.201","192.168.56.115","TCP","54","12959  >  6379 [ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"104","10.015354","192.168.56.201","192.168.56.115","TCP","54","12959  >  6379 [FIN, ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"105","10.015765","192.168.56.201","192.168.56.115","TCP","66","12961  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"106","10.016046","192.168.56.115","192.168.56.201","TCP","66","6379  >  12961 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"107","10.016093","192.168.56.201","192.168.56.115","TCP","54","12961  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"108","10.016104","192.168.56.115","192.168.56.201","TCP","60","6379  >  12959 [FIN, ACK] Seq=24 Ack=16 Win=64256 Len=0"
"109","10.016121","192.168.56.201","192.168.56.115","TCP","54","12959  >  6379 [ACK] Seq=16 Ack=25 Win=2102272 Len=0"
"110","10.016165","192.168.56.201","192.168.56.115","RESP","69","Request: [fragment]"
"111","10.016468","192.168.56.115","192.168.56.201","TCP","60","6379  >  12961 [ACK] Seq=1 Ack=16 Win=64256 Len=0"
"112","10.016583","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"113","10.056755","192.168.56.201","192.168.56.115","TCP","54","12961  >  6379 [ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"114","11.017101","192.168.56.201","192.168.56.115","TCP","54","12961  >  6379 [FIN, ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"115","11.017423","192.168.56.201","192.168.56.115","TCP","66","12962  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"116","11.017755","192.168.56.115","192.168.56.201","TCP","60","6379  >  12961 [FIN, ACK] Seq=24 Ack=17 Win=64256 Len=0"
"117","11.017799","192.168.56.201","192.168.56.115","TCP","54","12961  >  6379 [ACK] Seq=17 Ack=25 Win=2102272 Len=0"
"118","11.017820","192.168.56.115","192.168.56.201","TCP","66","6379  >  12962 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"119","11.017844","192.168.56.201","192.168.56.115","TCP","54","12962  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"120","11.018018","192.168.56.201","192.168.56.115","RESP","69","Request: [fragment]"
"121","11.018233","192.168.56.115","192.168.56.201","TCP","60","6379  >  12962 [ACK] Seq=1 Ack=16 Win=64256 Len=0"
"122","11.018382","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"123","11.058640","192.168.56.201","192.168.56.115","TCP","54","12962  >  6379 [ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"124","12.019280","192.168.56.201","192.168.56.115","TCP","54","12962  >  6379 [FIN, ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"125","12.019523","192.168.56.201","192.168.56.115","TCP","66","12963  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"126","12.019771","192.168.56.115","192.168.56.201","TCP","60","6379  >  12962 [FIN, ACK] Seq=24 Ack=17 Win=64256 Len=0"
"127","12.019801","192.168.56.201","192.168.56.115","TCP","54","12962  >  6379 [ACK] Seq=17 Ack=25 Win=2102272 Len=0"
"128","12.019822","192.168.56.115","192.168.56.201","TCP","66","6379  >  12963 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"129","12.019881","192.168.56.201","192.168.56.115","TCP","54","12963  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"130","12.019968","192.168.56.201","192.168.56.115","RESP","70","Request: [fragment]"
"131","12.020084","192.168.56.115","192.168.56.201","TCP","60","6379  >  12963 [ACK] Seq=1 Ack=17 Win=64256 Len=0"
"132","12.020187","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"133","12.060395","192.168.56.201","192.168.56.115","TCP","54","12963  >  6379 [ACK] Seq=17 Ack=24 Win=2102272 Len=0"
"134","13.020188","192.168.56.201","192.168.56.115","TCP","54","12963  >  6379 [FIN, ACK] Seq=17 Ack=24 Win=2102272 Len=0"
"135","13.020489","192.168.56.201","192.168.56.115","TCP","66","12964  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"136","13.020917","192.168.56.115","192.168.56.201","TCP","66","6379  >  12964 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"137","13.020952","192.168.56.201","192.168.56.115","TCP","54","12964  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"138","13.020961","192.168.56.115","192.168.56.201","TCP","60","6379  >  12963 [FIN, ACK] Seq=24 Ack=18 Win=64256 Len=0"
"139","13.020977","192.168.56.201","192.168.56.115","TCP","54","12963  >  6379 [ACK] Seq=18 Ack=25 Win=2102272 Len=0"
"140","13.021114","192.168.56.201","192.168.56.115","RESP","68","Request: [fragment]"
"141","13.021437","192.168.56.115","192.168.56.201","TCP","60","6379  >  12964 [ACK] Seq=1 Ack=15 Win=64256 Len=0"
"142","13.021455","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"143","13.061724","192.168.56.201","192.168.56.115","TCP","54","12964  >  6379 [ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"144","14.022638","192.168.56.201","192.168.56.115","TCP","54","12964  >  6379 [FIN, ACK] Seq=15 Ack=24 Win=2102272 Len=0"
"145","14.022966","192.168.56.201","192.168.56.115","TCP","66","12965  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"146","14.023206","192.168.56.115","192.168.56.201","TCP","66","6379  >  12965 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"147","14.023283","192.168.56.201","192.168.56.115","TCP","54","12965  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"148","14.023316","192.168.56.115","192.168.56.201","TCP","60","6379  >  12964 [FIN, ACK] Seq=24 Ack=16 Win=64256 Len=0"
"149","14.023358","192.168.56.201","192.168.56.115","TCP","54","12964  >  6379 [ACK] Seq=16 Ack=25 Win=2102272 Len=0"
"150","14.023523","192.168.56.201","192.168.56.115","RESP","71","Request: [fragment]"
"151","14.023704","192.168.56.115","192.168.56.201","TCP","60","6379  >  12965 [ACK] Seq=1 Ack=18 Win=64256 Len=0"
"152","14.023942","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"153","14.067967","192.168.56.201","192.168.56.115","TCP","54","12965  >  6379 [ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"154","15.024874","192.168.56.201","192.168.56.115","TCP","54","12965  >  6379 [FIN, ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"155","15.025252","192.168.56.201","192.168.56.115","TCP","66","12966  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"156","15.025610","192.168.56.115","192.168.56.201","TCP","66","6379  >  12966 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"157","15.025751","192.168.56.201","192.168.56.115","TCP","54","12966  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"158","15.025835","192.168.56.115","192.168.56.201","TCP","60","6379  >  12965 [FIN, ACK] Seq=24 Ack=19 Win=64256 Len=0"
"159","15.025913","192.168.56.201","192.168.56.115","TCP","54","12965  >  6379 [ACK] Seq=19 Ack=25 Win=2102272 Len=0"
"160","15.025929","192.168.56.201","192.168.56.115","RESP","67","Request: [fragment]"
"161","15.026031","192.168.56.115","192.168.56.201","TCP","60","6379  >  12966 [ACK] Seq=1 Ack=14 Win=64256 Len=0"
"162","15.026162","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"163","15.067394","192.168.56.201","192.168.56.115","TCP","54","12966  >  6379 [ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"164","16.026342","192.168.56.201","192.168.56.115","TCP","54","12966  >  6379 [FIN, ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"165","16.026882","192.168.56.115","192.168.56.201","TCP","60","6379  >  12966 [FIN, ACK] Seq=24 Ack=15 Win=64256 Len=0"
"166","16.026886","192.168.56.201","192.168.56.115","TCP","66","12967  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"167","16.026933","192.168.56.201","192.168.56.115","TCP","54","12966  >  6379 [ACK] Seq=15 Ack=25 Win=2102272 Len=0"
"168","16.027156","192.168.56.115","192.168.56.201","TCP","66","6379  >  12967 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"169","16.027226","192.168.56.201","192.168.56.115","TCP","54","12967  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"170","16.027373","192.168.56.201","192.168.56.115","RESP","67","Request: [fragment]"
"171","16.027561","192.168.56.115","192.168.56.201","TCP","60","6379  >  12967 [ACK] Seq=1 Ack=14 Win=64256 Len=0"
"172","16.027680","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"173","16.068036","192.168.56.201","192.168.56.115","TCP","54","12967  >  6379 [ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"174","17.028689","192.168.56.201","192.168.56.115","TCP","54","12967  >  6379 [FIN, ACK] Seq=14 Ack=24 Win=2102272 Len=0"
"175","17.028880","192.168.56.201","192.168.56.115","TCP","66","12968  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"176","17.029130","192.168.56.115","192.168.56.201","TCP","60","6379  >  12967 [FIN, ACK] Seq=24 Ack=15 Win=64256 Len=0"
"177","17.029164","192.168.56.201","192.168.56.115","TCP","54","12967  >  6379 [ACK] Seq=15 Ack=25 Win=2102272 Len=0"
"178","17.029239","192.168.56.115","192.168.56.201","TCP","66","6379  >  12968 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"179","17.029272","192.168.56.201","192.168.56.115","TCP","54","12968  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"180","17.029336","192.168.56.201","192.168.56.115","RESP","69","Request: [fragment]"
"181","17.029415","192.168.56.115","192.168.56.201","TCP","60","6379  >  12968 [ACK] Seq=1 Ack=16 Win=64256 Len=0"
"182","17.029524","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"183","17.069848","192.168.56.201","192.168.56.115","TCP","54","12968  >  6379 [ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"184","18.029562","192.168.56.201","192.168.56.115","TCP","54","12968  >  6379 [FIN, ACK] Seq=16 Ack=24 Win=2102272 Len=0"
"185","18.029883","192.168.56.201","192.168.56.115","TCP","66","12969  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"186","18.030212","192.168.56.115","192.168.56.201","TCP","66","6379  >  12969 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"187","18.030265","192.168.56.201","192.168.56.115","TCP","54","12969  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"188","18.030317","192.168.56.115","192.168.56.201","TCP","60","6379  >  12968 [FIN, ACK] Seq=24 Ack=17 Win=64256 Len=0"
"189","18.030334","192.168.56.201","192.168.56.115","TCP","54","12968  >  6379 [ACK] Seq=17 Ack=25 Win=2102272 Len=0"
"190","18.030424","192.168.56.201","192.168.56.115","RESP","71","Request: [fragment]"
"191","18.030647","192.168.56.115","192.168.56.201","TCP","60","6379  >  12969 [ACK] Seq=1 Ack=18 Win=64256 Len=0"
"192","18.030781","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"193","18.071950","192.168.56.201","192.168.56.115","TCP","54","12969  >  6379 [ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"194","19.030822","192.168.56.201","192.168.56.115","TCP","54","12969  >  6379 [FIN, ACK] Seq=18 Ack=24 Win=2102272 Len=0"
"195","19.031042","192.168.56.201","192.168.56.115","TCP","66","12970  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"196","19.031260","192.168.56.115","192.168.56.201","TCP","66","6379  >  12970 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
"197","19.031307","192.168.56.201","192.168.56.115","TCP","54","12970  >  6379 [ACK] Seq=1 Ack=1 Win=2102272 Len=0"
"198","19.031320","192.168.56.115","192.168.56.201","TCP","60","6379  >  12969 [FIN, ACK] Seq=24 Ack=19 Win=64256 Len=0"
"199","19.031361","192.168.56.201","192.168.56.115","TCP","54","12969  >  6379 [ACK] Seq=19 Ack=25 Win=2102272 Len=0"
"200","19.031417","192.168.56.201","192.168.56.115","RESP","65","Request: [fragment]"
"201","19.031917","192.168.56.115","192.168.56.201","TCP","60","6379  >  12970 [ACK] Seq=1 Ack=12 Win=64256 Len=0"
"202","19.032140","192.168.56.115","192.168.56.201","RESP","77","Response: Error: ERR invalid password"
"203","19.072821","192.168.56.201","192.168.56.115","TCP","54","12970  >  6379 [ACK] Seq=12 Ack=24 Win=2102272 Len=0"
"204","20.031589","192.168.56.201","192.168.56.115","TCP","54","12970  >  6379 [FIN, ACK] Seq=12 Ack=24 Win=2102272 Len=0"
"205","20.031925","192.168.56.201","192.168.56.115","TCP","66","12971  >  6379 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 WS=256 SACK_PERM"
"206","20.032101","192.168.56.115","192.168.56.201","TCP","66","6379  >  12971 [SYN, ACK] Seq=0 Ack=1 Win=64240 Len=0 MSS=1460 SACK_PERM WS=128"
