"No.","Time","Source","Destination","Protocol","Length","Info"
"15","17.584420","PCSSystemtec_36:e4:ee","PCSSystemtec_5c:65:26","ARP","42","10.0.2.2 is at 08:00:27:36:e4:ee"
"16","18.789661","c4:01:2a:d8:f1:01","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/c4:01:6b:e0:00:00  Cost = 0  Port = 0x802a"
"17","23.526532","c4:01:2a:d8:f1:01","Spanning-tree-(for-bridges)_00","STP","60","Conf. Root = 32768/0/c4:01:6b:e0:00:00  Cost = 0  Port = 0x802a"
"18","25.440152","10.0.2.15","10.0.2.2","TCP","74","47746  >  256 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"19","25.441128","10.0.2.15","10.0.2.2","TCP","74","52958  >  995 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"20","25.441128","10.0.2.15","10.0.2.2","TCP","74","35184  >  3306 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"21","25.442104","10.0.2.15","10.0.2.2","TCP","74","47366  >  587 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"22","25.443080","10.0.2.15","10.0.2.2","TCP","74","56758  >  23 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"23","25.444056","10.0.2.15","10.0.2.2","TCP","74","43636  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"24","25.444056","10.0.2.15","10.0.2.2","TCP","74","35028  >  139 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"25","25.445032","10.0.2.2","10.0.2.15","TCP","54","256  >  47746 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"26","25.446010","10.0.2.15","10.0.2.2","TCP","74","58652  >  1720 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"27","25.446010","10.0.2.2","10.0.2.15","TCP","54","995  >  52958 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"28","25.447960","10.0.2.15","10.0.2.2","TCP","74","60280  >  5900 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"29","25.447960","10.0.2.2","10.0.2.15","TCP","74","3306  >  35184 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401750 TSecr=1570367630 WS=64"
"30","25.449913","10.0.2.15","10.0.2.2","TCP","74","50292  >  110 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367630 TSecr=0 WS=128"
"31","25.449913","10.0.2.2","10.0.2.15","TCP","54","587  >  47366 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"32","25.450888","10.0.2.15","10.0.2.2","TCP","74","36944  >  25 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367639 TSecr=0 WS=128"
"33","25.451866","10.0.2.2","10.0.2.15","TCP","74","23  >  56758 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401750 TSecr=1570367630 WS=64"
"34","25.452840","10.0.2.15","10.0.2.2","TCP","74","58246  >  53 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367639 TSecr=0 WS=128"
"35","25.452840","10.0.2.2","10.0.2.15","TCP","54","443  >  43636 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"36","25.453816","10.0.2.15","10.0.2.2","TCP","74","46798  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367640 TSecr=0 WS=128"
"37","25.454792","10.0.2.2","10.0.2.15","TCP","74","139  >  35028 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401750 TSecr=1570367630 WS=64"
"38","25.455768","10.0.2.15","10.0.2.2","TCP","74","34752  >  111 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367640 TSecr=0 WS=128"
"39","25.456744","10.0.2.2","10.0.2.15","TCP","54","1720  >  58652 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"40","25.456744","10.0.2.15","10.0.2.2","TCP","66","35184  >  3306 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367642 TSecr=401750"
"41","25.457720","10.0.2.2","10.0.2.15","TCP","74","5900  >  60280 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401750 TSecr=1570367630 WS=64"
"42","25.458696","10.0.2.15","10.0.2.2","TCP","66","35184  >  3306 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367642 TSecr=401750"
"43","25.459674","10.0.2.2","10.0.2.15","TCP","54","110  >  50292 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"44","25.460648","10.0.2.15","10.0.2.2","TCP","74","42834  >  22 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367642 TSecr=0 WS=128"
"45","25.460648","10.0.2.2","10.0.2.15","TCP","74","25  >  36944 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401751 TSecr=1570367639 WS=64"
"46","25.461624","10.0.2.15","10.0.2.2","TCP","74","52776  >  554 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367642 TSecr=0 WS=128"
"47","25.462600","10.0.2.2","10.0.2.15","TCP","74","53  >  58246 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401751 TSecr=1570367639 WS=64"
"48","25.463610","10.0.2.15","10.0.2.2","TCP","74","42904  >  993 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367645 TSecr=0 WS=128"
"49","25.463610","10.0.2.2","10.0.2.15","TCP","54","8888  >  46798 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"50","25.465529","10.0.2.15","10.0.2.2","TCP","74","58658  >  1025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367645 TSecr=0 WS=128"
"51","25.466507","10.0.2.2","10.0.2.15","TCP","74","111  >  34752 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401751 TSecr=1570367640 WS=64"
"52","25.467480","10.0.2.15","10.0.2.2","TCP","66","56758  >  23 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367647 TSecr=401750"
"53","25.468456","10.0.2.15","10.0.2.2","TCP","66","56758  >  23 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367648 TSecr=401750"
"54","25.469432","PCSSystemtec_36:e4:ee","Broadcast","ARP","42","Who has 10.0.2.1? Tell 10.0.2.2"
"55","25.470443","10.0.2.15","10.0.2.2","TCP","74","34608  >  445 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367648 TSecr=0 WS=128"
"56","25.471385","10.0.2.15","10.0.2.2","TCP","74","58346  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367648 TSecr=0 WS=128"
"57","25.472360","10.0.2.15","10.0.2.2","TCP","74","50788  >  3389 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367650 TSecr=0 WS=128"
"58","25.472360","10.0.2.2","10.0.2.15","TCP","74","22  >  42834 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401752 TSecr=1570367642 WS=64"
"59","25.474313","10.0.2.15","10.0.2.2","TCP","74","59762  >  199 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367650 TSecr=0 WS=128"
"60","25.474313","10.0.2.2","10.0.2.15","TCP","54","554  >  52776 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"61","25.475288","10.0.2.15","10.0.2.2","TCP","66","35028  >  139 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367652 TSecr=401750"
"62","25.476265","10.0.2.15","10.0.2.2","TCP","66","35028  >  139 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367652 TSecr=401750"
"63","25.476265","10.0.2.2","10.0.2.15","TCP","54","993  >  42904 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"64","25.477242","10.0.2.15","10.0.2.2","TCP","74","48428  >  143 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367652 TSecr=0 WS=128"
"65","25.478216","10.0.2.15","10.0.2.2","TCP","74","44540  >  135 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367652 TSecr=0 WS=128"
"66","25.479192","10.0.2.2","10.0.2.15","TCP","54","1025  >  58658 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"67","25.480168","c4:01:6b:e0:00:00","PCSSystemtec_36:e4:ee","ARP","60","10.0.2.1 is at c4:01:6b:e0:00:00"
"68","25.481144","10.0.2.15","10.0.2.2","TCP","74","52714  >  113 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367654 TSecr=0 WS=128"
"69","25.481144","10.0.2.15","10.0.2.2","TCP","74","52744  >  21 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367654 TSecr=0 WS=128"
"70","25.482123","10.0.2.15","10.0.2.2","TCP","66","60280  >  5900 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367656 TSecr=401750"
"71","25.483096","10.0.2.15","10.0.2.2","TCP","66","60280  >  5900 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367656 TSecr=401750"
"72","25.484072","10.0.2.2","10.0.2.15","TCP","74","445  >  34608 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401753 TSecr=1570367648 WS=64"
"73","25.485050","10.0.2.15","10.0.2.2","TCP","74","47652  >  1723 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367656 TSecr=0 WS=128"
"74","25.486024","10.0.2.15","10.0.2.2","TCP","74","56772  >  8080 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367656 TSecr=0 WS=128"
"75","25.486024","10.0.2.2","10.0.2.15","TCP","74","80  >  58346 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401753 TSecr=1570367648 WS=64"
"76","25.487001","10.0.2.15","10.0.2.2","TCP","74","44264  >  82 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367657 TSecr=0 WS=128"
"77","25.487976","10.0.2.2","10.0.2.15","TCP","54","3389  >  50788 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"78","25.488953","10.0.2.15","10.0.2.2","TCP","74","55652  >  8290 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367657 TSecr=0 WS=128"
"79","25.489930","10.0.2.2","10.0.2.15","TCP","54","199  >  59762 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"80","25.490924","10.0.2.15","10.0.2.2","TCP","66","36944  >  25 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367661 TSecr=401751"
"81","25.490924","10.0.2.2","10.0.2.15","TCP","54","143  >  48428 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"82","25.491914","10.0.2.15","10.0.2.2","TCP","66","36944  >  25 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367661 TSecr=401751"
"83","25.491914","10.0.2.15","10.0.2.2","TCP","74","34384  >  6025 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367661 TSecr=0 WS=128"
"84","25.492857","10.0.2.15","10.0.2.2","TCP","74","53394  >  45100 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367661 TSecr=0 WS=128"
"85","25.493832","10.0.2.15","10.0.2.2","TCP","66","58246  >  53 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367662 TSecr=401751"
"86","25.494808","10.0.2.2","10.0.2.15","TCP","54","135  >  44540 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"87","25.496762","10.0.2.15","10.0.2.2","TCP","66","58246  >  53 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367662 TSecr=401751"
"88","25.497736","10.0.2.2","8.8.8.8","DNS","82","Standard query 0x5fed PTR 15.2.0.10.in-addr.arpa"
"89","25.498713","10.0.2.15","10.0.2.2","TCP","74","47618  >  63331 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367662 TSecr=0 WS=128"
"90","25.498713","10.0.2.2","10.0.2.15","TCP","54","113  >  52714 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"91","25.499688","10.0.2.15","10.0.2.2","TCP","74","59352  >  2608 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367662 TSecr=0 WS=128"
"92","25.500668","10.0.2.2","10.0.2.15","TCP","74","21  >  52744 [SYN, ACK] Seq=0 Ack=1 Win=5792 Len=0 MSS=1460 SACK_PERM TSval=401754 TSecr=1570367654 WS=64"
"93","25.501640","10.0.2.15","10.0.2.2","TCP","74","48332  >  3351 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367665 TSecr=0 WS=128"
"94","25.502619","10.0.2.2","10.0.2.15","VNC","78","Server protocol version: 003.003"
"95","25.503592","10.0.2.15","10.0.2.2","TCP","74","45488  >  1213 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367665 TSecr=0 WS=128"
"96","25.504568","10.0.2.2","10.0.2.15","TCP","54","1723  >  47652 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"97","25.505544","10.0.2.15","10.0.2.2","TCP","66","34752  >  111 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367668 TSecr=401751"
"98","25.506523","10.0.2.2","10.0.2.15","TCP","54","8080  >  56772 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"99","25.507498","10.0.2.15","10.0.2.2","TCP","66","34752  >  111 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367668 TSecr=401751"
"100","25.507498","10.0.2.2","10.0.2.15","TCP","54","82  >  44264 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"101","25.508472","10.0.2.15","10.0.2.2","TCP","74","35622  >  5004 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367669 TSecr=0 WS=128"
"102","25.509448","10.0.2.2","10.0.2.15","TCP","54","8290  >  55652 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"103","25.510424","10.0.2.15","10.0.2.2","TCP","74","42232  >  7496 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367669 TSecr=0 WS=128"
"104","25.511400","10.0.2.2","10.0.2.15","TCP","54","6025  >  34384 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"105","25.512378","10.0.2.15","10.0.2.2","TCP","66","42834  >  22 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367675 TSecr=401752"
"106","25.512378","10.0.2.2","10.0.2.15","TCP","54","45100  >  53394 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"107","25.513354","10.0.2.15","10.0.2.2","TCP","66","42834  >  22 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367675 TSecr=401752"
"108","25.514329","10.0.2.15","10.0.2.2","TCP","74","58116  >  1023 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367675 TSecr=0 WS=128"
"109","25.515305","10.0.2.15","10.0.2.2","TCP","74","44772  >  3324 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367675 TSecr=0 WS=128"
"110","25.516281","10.0.2.15","10.0.2.2","TCP","74","46354  >  1971 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367679 TSecr=0 WS=128"
"111","25.517257","10.0.2.15","10.0.2.2","TCP","74","51462  >  1310 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367679 TSecr=0 WS=128"
"112","25.518233","10.0.2.2","10.0.2.15","TCP","54","63331  >  47618 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"113","25.520186","10.0.2.15","10.0.2.2","TCP","74","55306  >  5190 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367679 TSecr=0 WS=128"
"114","25.521162","10.0.2.2","10.0.2.15","TCP","54","2608  >  59352 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"115","25.522136","10.0.2.15","10.0.2.2","TCP","74","37634  >  49153 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367679 TSecr=0 WS=128"
"116","25.522136","10.0.2.2","10.0.2.15","TCP","54","3351  >  48332 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"117","25.523147","10.0.2.15","10.0.2.2","TCP","74","35932  >  3814 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367683 TSecr=0 WS=128"
"118","25.524088","10.0.2.15","10.0.2.2","TCP","74","44722  >  1043 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367683 TSecr=0 WS=128"
"119","25.524088","10.0.2.15","10.0.2.2","TCP","66","34608  >  445 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367686 TSecr=401753"
"120","25.525064","10.0.2.2","10.0.2.15","TCP","54","1213  >  45488 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"121","25.526040","10.0.2.15","10.0.2.2","TCP","66","34608  >  445 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367686 TSecr=401753"
"122","25.527992","10.0.2.15","10.0.2.2","TCP","74","55988  >  6006 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367686 TSecr=0 WS=128"
"123","25.528968","10.0.2.15","10.0.2.2","TCP","74","39808  >  1052 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367686 TSecr=0 WS=128"
"124","25.529945","10.0.2.15","10.0.2.2","TCP","66","58346  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367693 TSecr=401753"
"125","25.530921","10.0.2.15","10.0.2.2","TCP","66","58346  >  80 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367693 TSecr=401753"
"126","25.531896","10.0.2.2","10.0.2.15","TCP","54","5004  >  35622 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"127","25.533870","10.0.2.15","10.0.2.2","TCP","74","59880  >  34571 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367693 TSecr=0 WS=128"
"128","25.534825","10.0.2.15","10.0.2.2","TCP","74","42210  >  3809 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367693 TSecr=0 WS=128"
"129","25.535801","10.0.2.2","10.0.2.15","TCP","54","7496  >  42232 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"130","25.536776","10.0.2.15","10.0.2.2","TCP","74","44918  >  8649 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367693 TSecr=0 WS=128"
"131","25.537753","10.0.2.15","10.0.2.2","TCP","74","40436  >  2288 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367693 TSecr=0 WS=128"
"132","25.537753","10.0.2.2","10.0.2.15","TCP","54","1023  >  58116 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"133","25.538728","10.0.2.15","10.0.2.2","TCP","74","60392  >  1094 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367695 TSecr=0 WS=128"
"134","25.538728","10.0.2.2","10.0.2.15","TCP","54","3324  >  44772 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"135","25.539704","10.0.2.15","10.0.2.2","TCP","74","42850  >  1010 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367695 TSecr=0 WS=128"
"136","25.540680","10.0.2.2","10.0.2.15","TCP","54","1971  >  46354 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"137","25.541656","10.0.2.15","10.0.2.2","TCP","74","45692  >  2260 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367700 TSecr=0 WS=128"
"138","25.542635","10.0.2.2","10.0.2.15","TCP","54","1310  >  51462 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"139","25.543608","10.0.2.15","10.0.2.2","TCP","74","46464  >  1233 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367700 TSecr=0 WS=128"
"140","25.544584","10.0.2.15","10.0.2.2","TCP","74","41740  >  17988 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367701 TSecr=0 WS=128"
"141","25.544584","10.0.2.2","10.0.2.15","TCP","54","5190  >  55306 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"142","25.545561","10.0.2.15","10.0.2.2","TCP","74","35094  >  1027 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367701 TSecr=0 WS=128"
"143","25.546536","10.0.2.2","10.0.2.15","TCP","54","49153  >  37634 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"144","25.548489","10.0.2.15","10.0.2.2","TCP","74","42898  >  7921 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367707 TSecr=0 WS=128"
"145","25.548489","10.0.2.2","10.0.2.15","TCP","54","3814  >  35932 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"146","25.549464","10.0.2.15","10.0.2.2","TCP","74","33410  >  1183 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367707 TSecr=0 WS=128"
"147","25.550440","10.0.2.2","10.0.2.15","TCP","54","1043  >  44722 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"148","25.551417","10.0.2.15","10.0.2.2","TCP","66","52744  >  21 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367708 TSecr=401754"
"149","25.552393","10.0.2.15","10.0.2.2","TCP","66","52744  >  21 [RST, ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=1570367708 TSecr=401754"
"150","25.552393","10.0.2.15","10.0.2.2","TCP","74","49884  >  52822 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367708 TSecr=0 WS=128"
"151","25.553368","10.0.2.2","10.0.2.15","TCP","54","6006  >  55988 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"152","25.554345","10.0.2.15","10.0.2.2","TCP","74","47664  >  7777 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367708 TSecr=0 WS=128"
"153","25.555387","10.0.2.2","10.0.2.15","TCP","54","1052  >  39808 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"154","25.556241","10.0.2.15","10.0.2.2","TCP","60","60280  >  5900 [RST] Seq=1 Win=0 Len=0"
"155","25.557217","10.0.2.2","10.0.2.15","TCP","54","34571  >  59880 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"156","25.558192","10.0.2.15","10.0.2.2","TCP","74","56118  >  5679 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367714 TSecr=0 WS=128"
"157","25.559169","10.0.2.15","10.0.2.2","TCP","74","48074  >  1721 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367715 TSecr=0 WS=128"
"158","25.559169","10.0.2.2","10.0.2.15","TCP","54","3809  >  42210 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"159","25.560145","10.0.2.15","10.0.2.2","TCP","74","54746  >  18988 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367716 TSecr=0 WS=128"
"160","25.561121","10.0.2.2","10.0.2.15","TCP","54","8649  >  44918 [RST, ACK] Seq=1 Ack=1 Win=0 Len=0"
"161","25.562097","10.0.2.15","10.0.2.2","TCP","74","55878  >  1132 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367716 TSecr=0 WS=128"
"162","25.563269","10.0.2.15","10.0.2.2","TCP","74","55454  >  1296 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM TSval=1570367718 TSecr=0 WS=128"
