"No.","Time","Source","Destination","Protocol","Length","Info"
"45023","1155.424809959","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=7213 Ack=1171 Win=145408 Len=1288 TSval=157883987 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45024","1155.425788337","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45025","1155.425788511","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=8501 Ack=1171 Win=145408 Len=2576 TSval=157883987 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45026","1155.425855633","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=11077 Win=64256 Len=0 TSval=3758263349 TSecr=157883987"
"45027","1155.426058122","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=11077 Ack=1171 Win=145408 Len=1288 TSval=157883989 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45028","1155.426058555","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45029","1155.426069890","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=20765 Win=64256 Len=0 TSval=3758263349 TSecr=3854331063"
"45030","1155.427153992","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45031","1155.427154386","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=12365 Ack=1171 Win=145408 Len=1288 TSval=157883989 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45032","1155.427185059","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=13653 Win=64256 Len=0 TSval=3758263351 TSecr=157883989"
"45033","1155.428427894","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45034","1155.428427814","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=13653 Ack=1171 Win=145408 Len=1288 TSval=157883990 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45035","1155.428463935","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=23341 Win=64256 Len=0 TSval=3758263352 TSecr=3854331064"
"45036","1155.428554577","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45037","1155.428555489","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=14941 Ack=1171 Win=145408 Len=1288 TSval=157883990 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45038","1155.428582872","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=16229 Win=64256 Len=0 TSval=3758263352 TSecr=157883990"
"45039","1155.429018691","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45040","1155.429018997","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45041","1155.429047237","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=25917 Win=64256 Len=0 TSval=3758263352 TSecr=3854331066"
"45042","1155.429220702","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=17517 Ack=1171 Win=145408 Len=1288 TSval=157883992 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45043","1155.429222186","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45044","1155.429224020","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58090 [ACK] Seq=611036 Ack=1773 Win=146432 Len=1288 TSval=3812120624 TSecr=3758263258 [TCP segment of a reassembled PDU]"
"45045","1155.429231345","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58090  >  443 [ACK] Seq=1773 Ack=612324 Win=38016 Len=0 TSval=3758263353 TSecr=3812120624"
"45046","1155.429235116","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=18805 Win=64256 Len=0 TSval=3758263353 TSecr=157883992"
"45047","1155.429243697","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=28493 Win=64256 Len=0 TSval=3758263353 TSecr=3854331067"
"45048","1155.429699407","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45049","1155.429721016","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=31069 Win=64256 Len=0 TSval=3758263353 TSecr=3854331068"
"45050","1155.430329858","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=18805 Ack=1171 Win=145408 Len=2576 TSval=157883994 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45051","1155.430349523","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=21381 Win=64256 Len=0 TSval=3758263354 TSecr=157883994"
"45052","1155.430511003","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=21381 Ack=1171 Win=145408 Len=1288 TSval=157883995 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45053","1155.430511964","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data [TCP segment of a reassembled PDU]"
"45054","1155.430519667","2404:6800:4007:812::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"45055","1155.430530002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=33645 Win=64256 Len=0 TSval=3758263354 TSecr=3854331070"
"45056","1155.430805119","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=22669 Ack=1171 Win=145408 Len=1288 TSval=157883995 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45057","1155.430821468","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=23957 Win=64256 Len=0 TSval=3758263354 TSecr=157883995"
"45058","1155.432166200","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45059","1155.432196883","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=36221 Win=64256 Len=0 TSval=3758263356 TSecr=3854331071"
"45060","1155.432272624","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=23957 Ack=1171 Win=145408 Len=1288 TSval=157883997 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45061","1155.433226999","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58078 [ACK] Seq=157 Ack=569 Win=143872 Len=0 TSval=322116198 TSecr=3758263265"
"45062","1155.433226849","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=25245 Ack=1171 Win=145408 Len=1288 TSval=157883997 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45063","1155.433227940","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45064","1155.433258415","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=26533 Win=64256 Len=0 TSval=3758263357 TSecr=157883997"
"45065","1155.433278449","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=38797 Win=64256 Len=0 TSval=3758263357 TSecr=3854331072"
"45066","1155.434038363","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=26533 Ack=1171 Win=145408 Len=1288 TSval=157883998 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45067","1155.434200918","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=27821 Ack=1171 Win=145408 Len=1288 TSval=157883998 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45068","1155.434202824","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45069","1155.434208269","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=29109 Win=64256 Len=0 TSval=3758263358 TSecr=157883998"
"45070","1155.434747043","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45071","1155.434747167","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45072","1155.434778880","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=42661 Win=64256 Len=0 TSval=3758263358 TSecr=3854331073"
"45073","1155.434853942","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45074","1155.434991777","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=29109 Ack=1171 Win=145408 Len=1288 TSval=157884000 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45075","1155.435565222","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=30397 Ack=1171 Win=145408 Len=1288 TSval=157884000 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45076","1155.435600378","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=31685 Win=64256 Len=0 TSval=3758263359 TSecr=157884000"
"45077","1155.436474525","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45078","1155.436502637","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58076  >  443 [ACK] Seq=1171 Ack=46525 Win=64256 Len=0 TSval=3758263360 TSecr=3854331075"
"45079","1155.436571614","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=31685 Ack=1171 Win=145408 Len=1288 TSval=157884001 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45080","1155.437873374","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1238","Application Data"
"45081","1155.438012466","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45082","1155.438188159","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=34261 Win=64256 Len=0 TSval=3758263362 TSecr=157884001"
"45083","1155.438528251","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TLSv1.2","688","Application Data"
"45084","1155.441191616","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=34261 Ack=1171 Win=145408 Len=2576 TSval=157884003 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45085","1155.441245540","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=36837 Win=64256 Len=0 TSval=3758263365 TSecr=157884003"
"45086","1155.441577502","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58096 [ACK] Seq=157 Ack=569 Win=143872 Len=0 TSval=3957022204 TSecr=3758263290"
"45087","1155.441577693","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=36837 Ack=1171 Win=145408 Len=2576 TSval=157884004 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45088","1155.441579930","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45089","1155.441580004","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45090","1155.441620146","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=39413 Win=64256 Len=0 TSval=3758263365 TSecr=157884004"
"45091","1155.441629671","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=5309 Win=64256 Len=0 TSval=3758263365 TSecr=322116207"
"45092","1155.443105226","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45093","1155.443105336","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data"
"45094","1155.443113968","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=39413 Ack=1171 Win=145408 Len=2576 TSval=157884006 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45095","1155.443141193","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=9173 Win=64256 Len=0 TSval=3758263367 TSecr=322116208"
"45096","1155.443187674","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=41989 Win=64256 Len=0 TSval=3758263367 TSecr=157884006"
"45097","1155.443636986","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58078 [PSH, ACK] Seq=9173 Ack=1171 Win=145408 Len=1288 TSval=322116208 TSecr=3758263265 [TCP segment of a reassembled PDU]"
"45098","1155.443646542","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=41989 Ack=1171 Win=145408 Len=2576 TSval=157884007 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45099","1155.443676325","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=44565 Win=64256 Len=0 TSval=3758263367 TSecr=157884007"
"45100","1155.443863637","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58090 [ACK] Seq=612324 Ack=1773 Win=146432 Len=1288 TSval=3812120641 TSecr=3758263333 [TCP segment of a reassembled PDU]"
"45101","1155.443868158","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58090  >  443 [ACK] Seq=1773 Ack=613612 Win=40704 Len=0 TSval=3758263367 TSecr=3812120641"
"45102","1155.444289036","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45103","1155.444323425","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=13037 Win=64256 Len=0 TSval=3758263368 TSecr=322116208"
"45104","1155.444676832","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","2662","443  >  58092 [PSH, ACK] Seq=44565 Ack=1171 Win=145408 Len=2576 TSval=157884009 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45105","1155.444711396","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=47141 Win=64256 Len=0 TSval=3758263368 TSecr=157884009"
"45106","1155.445078289","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45107","1155.445110528","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=15613 Win=64256 Len=0 TSval=3758263368 TSecr=322116210"
"45108","1155.445715883","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [ACK] Seq=47141 Ack=1171 Win=145408 Len=1288 TSval=157884010 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45109","1155.446320772","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58092 [PSH, ACK] Seq=48429 Ack=1171 Win=145408 Len=1288 TSval=157884010 TSecr=3758263255 [TCP segment of a reassembled PDU]"
"45110","1155.446343406","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58092  >  443 [ACK] Seq=1171 Ack=49717 Win=64256 Len=0 TSval=3758263370 TSecr=157884010"
"45111","1155.446504105","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45112","1155.446512727","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45113","1155.446517308","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=18189 Win=64256 Len=0 TSval=3758263370 TSecr=322116212"
"45114","1155.446520418","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58090  >  443 [ACK] Seq=1773 Ack=614900 Win=43264 Len=0 TSval=3758263370 TSecr=3812120644"
"45115","1155.447132197","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58098 [ACK] Seq=157 Ack=569 Win=143872 Len=0 TSval=3220237281 TSecr=3758263301"
"45116","1155.447138855","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58090 [PSH, ACK] Seq=614900 Ack=1773 Win=146432 Len=1288 TSval=3812120644 TSecr=3758263335 [TCP segment of a reassembled PDU]"
"45117","1155.447143784","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58090  >  443 [ACK] Seq=1773 Ack=616188 Win=45824 Len=0 TSval=3758263371 TSecr=3812120644"
"45118","1155.447892511","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","701","Application Data"
"45119","1155.447892588","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58096 [ACK] Seq=772 Ack=1171 Win=145408 Len=1288 TSval=3957022211 TSecr=3758263290 [TCP segment of a reassembled PDU]"
"45120","1155.447922597","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58096  >  443 [ACK] Seq=1171 Ack=2060 Win=64256 Len=0 TSval=3758263371 TSecr=3957022211"
"45121","1155.448089464","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45122","1155.448089536","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45123","1155.448703826","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58096  >  443 [ACK] Seq=1171 Ack=5924 Win=64256 Len=0 TSval=3758263372 TSecr=3957022211"
"45124","1155.448812127","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45125","1155.449209766","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45126","1155.449230261","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1374","Application Data [TCP segment of a reassembled PDU]"
"45127","1155.449230325","2a04:4e42:25::760","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2662","Application Data, Application Data"
"45128","1155.449234168","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2a04:4e42:25::760","TCP","86","58078  >  443 [ACK] Seq=1171 Ack=20765 Win=64256 Len=0 TSval=3758263373 TSecr=322116213"
