"No.","Time","Source","Destination","Protocol","Length","Info"
"60022","2085.705262953","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TCP","86","36984  >  443 [ACK] Seq=16932 Ack=6432 Win=64000 Len=0 TSval=3837785718 TSecr=1424458144"
"60023","2085.705267601","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TCP","86","36984  >  443 [ACK] Seq=16932 Ack=6500 Win=64000 Len=0 TSval=3837785718 TSecr=1424458147"
"60024","2085.705273232","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TCP","86","36984  >  443 [ACK] Seq=16932 Ack=6742 Win=63872 Len=0 TSval=3837785718 TSecr=1424458147"
"60025","2085.705278429","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TCP","86","36984  >  443 [ACK] Seq=16932 Ack=6864 Win=63872 Len=0 TSval=3837785718 TSecr=1424458147"
"60026","2085.705814270","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TLSv1.3","121","Application Data"
"60027","2085.706166119","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:916::","TLSv1.3","125","Application Data"
"60028","2085.744030459","2600:1901:1:916::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36984 [ACK] Seq=6864 Ack=16967 Win=102400 Len=0 TSval=1424458315 TSecr=3837785718"
"60029","2085.744030813","2600:1901:1:916::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36984 [ACK] Seq=6864 Ack=17006 Win=102400 Len=0 TSval=1424458315 TSecr=3837785719"
"60030","2086.056947468","192.168.239.25","34.237.73.95","TLSv1.2","265","Application Data"
"60031","2086.060179688","192.168.239.25","192.168.239.67","DNS","74","Standard query 0xdb2e A www.google.com"
"60032","2086.060386447","192.168.239.25","192.168.239.67","DNS","99","Standard query 0x0a33 A kkb-production.jupyter-proxy.kaggle.net"
"60033","2086.061386907","192.168.239.67","192.168.239.25","DNS","90","Standard query response 0xdb2e A www.google.com A 142.250.71.4"
"60034","2086.061740074","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","171","Application Data"
"60035","2086.062083417","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","125","Application Data"
"60036","2086.064109572","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","158","Application Data"
"60037","2086.064466564","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","125","Application Data"
"60038","2086.065795217","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","58622  >  443 [FIN, ACK] Seq=624 Ack=725 Win=64256 Len=0 TSval=2443549897 TSecr=2116038718"
"60039","2086.066551274","192.168.239.25","192.168.239.67","DNS","73","Standard query 0x206d A www.notion.so"
"60040","2086.066705455","192.168.239.25","192.168.239.67","DNS","73","Standard query 0x23e2 AAAA www.notion.so"
"60041","2086.080103536","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","211","Protected Payload (KP0), DCID=d1cbf5212eb50897"
"60042","2086.086719790","192.168.239.67","192.168.239.25","DNS","115","Standard query response 0x0a33 A kkb-production.jupyter-proxy.kaggle.net A 35.244.180.134"
"60043","2086.098705385","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  50658 [ACK] Seq=10732 Ack=13659 Win=102912 Len=0 TSval=897397874 TSecr=2708637400"
"60044","2086.109104493","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58622 [FIN, ACK] Seq=725 Ack=625 Win=65536 Len=0 TSval=2116062483 TSecr=2443549897"
"60045","2086.109139511","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","58622  >  443 [ACK] Seq=625 Ack=726 Win=64256 Len=0 TSval=2443549940 TSecr=2116062483"
"60046","2086.109153690","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  50658 [ACK] Seq=10732 Ack=13698 Win=102912 Len=0 TSval=897397879 TSecr=2708637400"
"60047","2086.109153945","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"60048","2086.109630450","192.168.239.67","192.168.239.25","DNS","101","Standard query response 0x23e2 AAAA www.notion.so AAAA 2606:4700:9c61:b1a:a0dd:483:72a1:ef17"
"60049","2086.109632401","192.168.239.67","192.168.239.25","DNS","105","Standard query response 0x206d A www.notion.so A 104.18.7.183 A 104.18.6.183"
"60050","2086.110365889","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TCP","94","39054  >  443 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 SACK_PERM=1 TSval=2377794868 TSecr=0 WS=128"
"60051","2086.138289281","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","90","Protected Payload (KP0)"
"60052","2086.138289651","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59642 [ACK] Seq=12106 Ack=2456 Win=68608 Len=0 TSval=2628971986 TSecr=3832441648"
"60053","2086.138289703","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"60054","2086.142364365","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","94","443  >  39054 [SYN, ACK] Seq=0 Ack=1 Win=64704 Len=0 MSS=1300 SACK_PERM=1 TSval=2590947709 TSecr=2377794868 WS=8192"
"60055","2086.142664285","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TCP","86","39054  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=2377794900 TSecr=2590947709"
"60056","2086.143643237","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","636","Client Hello"
"60057","2086.147937709","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=d1cbf5212eb50897"
"60058","2086.150422952","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","50658  >  443 [ACK] Seq=13698 Ack=10771 Win=64256 Len=0 TSval=2708637489 TSecr=897397879"
"60059","2086.178414826","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","59642  >  443 [ACK] Seq=2456 Ack=12145 Win=64256 Len=0 TSval=3832441763 TSecr=2628971987"
"60060","2086.178934233","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  39054 [ACK] Seq=1 Ack=551 Win=57344 Len=0 TSval=2590947744 TSecr=2377794901"
"60061","2086.181269707","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","298","Server Hello, Change Cipher Spec, Application Data"
"60062","2086.181407514","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TCP","86","39054  >  443 [ACK] Seq=551 Ack=213 Win=64256 Len=0 TSval=2377794939 TSecr=2590947748"
"60063","2086.182627232","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","150","Change Cipher Spec, Application Data"
"60064","2086.183145360","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","178","Application Data"
"60065","2086.183950838","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","1726","Application Data"
"60066","2086.185077577","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","352","Application Data, Application Data, Application Data"
"60067","2086.201485829","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","181","Application Data"
"60068","2086.201528080","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","59642  >  443 [ACK] Seq=2456 Ack=12240 Win=64256 Len=0 TSval=3832441786 TSecr=2628972054"
"60069","2086.202929430","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"60070","2086.202945548","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","59642  >  443 [ACK] Seq=2456 Ack=13448 Win=63104 Len=0 TSval=3832441787 TSecr=2628972054"
"60071","2086.206428400","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","425","Application Data"
"60072","2086.206428719","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"60073","2086.206460439","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","59642  >  443 [ACK] Seq=2456 Ack=13787 Win=63104 Len=0 TSval=3832441791 TSecr=2628972057"
"60074","2086.206490153","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TCP","86","59642  >  443 [ACK] Seq=2456 Ack=13826 Win=63104 Len=0 TSval=3832441791 TSecr=2628972058"
"60075","2086.207261046","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","121","Application Data"
"60076","2086.207287514","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:825::2004","TLSv1.3","125","Application Data"
"60077","2086.207748932","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","444","Application Data"
"60078","2086.208116261","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","125","Application Data"
"60079","2086.224111670","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","263","Protected Payload (KP0)"
"60080","2086.224251746","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  39054 [ACK] Seq=213 Ack=707 Win=65536 Len=0 TSval=2590947789 TSecr=2377794940"
"60081","2086.224251851","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","607","Application Data, Application Data"
"60082","2086.224405942","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","96","Protected Payload (KP0), DCID=d1cbf5212eb50897"
"60083","2086.224535021","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TLSv1.3","117","Application Data"
"60084","2086.225398992","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","128","Protected Payload (KP0)"
"60085","2086.225592956","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","99","Protected Payload (KP0), DCID=d1cbf5212eb50897"
"60086","2086.226196850","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  39054 [ACK] Seq=734 Ack=2347 Win=57344 Len=0 TSval=2590947794 TSecr=2377794941"
"60087","2086.238810250","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  38624 [ACK] Seq=41104 Ack=4312 Win=76800 Len=0 TSval=1151247806 TSecr=2531239168"
"60088","2086.238810931","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"60089","2086.274212989","2404:6800:4002:825::2004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  59642 [ACK] Seq=13826 Ack=2530 Win=68608 Len=0 TSval=2628972122 TSecr=3832441792"
"60090","2086.275217973","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  39054 [ACK] Seq=734 Ack=2613 Win=65536 Len=0 TSval=2590947839 TSecr=2377794942"
"60091","2086.276305053","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  39054 [ACK] Seq=734 Ack=2644 Win=57344 Len=0 TSval=2590947844 TSecr=2377794982"
"60092","2086.282539634","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=41143 Win=64256 Len=0 TSval=2531239243 TSecr=1151247806"
"60093","2086.291649021","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"60094","2086.348016036","34.237.73.95","192.168.239.25","TCP","66","443  >  47928 [ACK] Seq=9659 Ack=8327 Win=112128 Len=0 TSval=1602969564 TSecr=2780161218"
"60095","2086.377247192","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","148","Application Data"
"60096","2086.377247565","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","185","Application Data"
"60097","2086.377273847","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","50658  >  443 [ACK] Seq=13698 Ack=10833 Win=64256 Len=0 TSval=2708637716 TSecr=897398157"
"60098","2086.377304003","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","50658  >  443 [ACK] Seq=13698 Ack=10932 Win=64256 Len=0 TSval=2708637716 TSecr=897398157"
"60099","2086.378390027","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","117","Application Data"
"60100","2086.378399863","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","50658  >  443 [ACK] Seq=13698 Ack=10963 Win=64256 Len=0 TSval=2708637717 TSecr=897398158"
"60101","2086.378930653","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"60102","2086.378949482","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TCP","86","50658  >  443 [ACK] Seq=13698 Ack=11002 Win=64256 Len=0 TSval=2708637717 TSecr=897398158"
"60103","2086.380543745","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","121","Application Data"
"60104","2086.380615180","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:e962","TLSv1.3","125","Application Data"
"60105","2086.411598489","64:ff9b::23f4:e962","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  50658 [ACK] Seq=11002 Ack=13772 Win=102912 Len=0 TSval=897398190 TSecr=2708637719"
"60106","2086.524119586","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","552","Application Data"
"60107","2086.524119908","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1477","Application Data"
"60108","2086.524119957","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1477","Application Data"
"60109","2086.524120001","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1446","Application Data"
"60110","2086.524120047","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","117","Application Data"
"60111","2086.524333225","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TCP","86","39054  >  443 [ACK] Seq=2644 Ack=5373 Win=64256 Len=0 TSval=2377795282 TSecr=2590948082"
"60112","2086.728925661","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","155","Application Data"
"60113","2086.728926057","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"60114","2086.728926129","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"60115","2086.728926170","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","921","Application Data"
"60116","2086.728926217","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"60117","2086.728926260","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1354","Application Data"
"60118","2086.728926303","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","696","Application Data, Application Data, Application Data"
"60119","2086.728955124","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=41212 Win=64256 Len=0 TSval=2531239689 TSecr=1151248262"
"60120","2086.728979365","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=42480 Win=63104 Len=0 TSval=2531239689 TSecr=1151248262"
"60121","2086.728984741","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=43748 Win=61952 Len=0 TSval=2531239689 TSecr=1151248264"
"60122","2086.728989391","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=44583 Win=61184 Len=0 TSval=2531239689 TSecr=1151248266"
"60123","2086.728994479","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=45851 Win=60032 Len=0 TSval=2531239689 TSecr=1151248267"
"60124","2086.728998983","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=47119 Win=58880 Len=0 TSval=2531239689 TSecr=1151248268"
"60125","2086.729003924","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","38624  >  443 [ACK] Seq=4312 Ack=47729 Win=58368 Len=0 TSval=2531239689 TSecr=1151248270"
"60126","2086.730830786","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","121","Application Data"
"60127","2086.730854857","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.3","125","Application Data"
"60128","2086.736333866","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","300","Application Data"
"60129","2086.736334105","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","117","Application Data"
"60130","2086.736527745","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:b1a:a0dd:483:72a1:ef17","TCP","86","39054  >  443 [ACK] Seq=2644 Ack=5618 Win=64256 Len=0 TSval=2377795494 TSecr=2590948304"
"60131","2086.768437538","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  38624 [ACK] Seq=47729 Ack=4386 Win=76800 Len=0 TSval=1151248336 TSecr=2531239691"
"60132","2088.777104267","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","125","443  >  55234 Len=63"
"60133","2088.777105096","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","98","443  >  55234 Len=36"
"60134","2088.777105141","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","326","443  >  55234 Len=264"
"60135","2088.785005634","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","55234  >  443 Len=33"
"60136","2088.785478927","192.168.239.25","192.168.239.67","DNS","84","Standard query 0xd64d A firestore.googleapis.com"
"60137","2088.807562805","192.168.239.67","192.168.239.25","DNS","100","Standard query response 0xd64d A firestore.googleapis.com A 216.58.200.138"
"60138","2088.810924004","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","338","55234  >  443 Len=276"
"60139","2088.859141348","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","94","443  >  55234 Len=32"
"60140","2088.872577264","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","UDP","95","55234  >  443 Len=33"
"60141","2090.898422429","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","TCP","86","[TCP Keep-Alive] 50468  >  443 [ACK] Seq=74667 Ack=91108 Win=120320 Len=0 TSval=1570769346 TSecr=3262364468"
"60142","2090.906507750","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82a::2001","TCP","86","[TCP Keep-Alive] 58784  >  443 [ACK] Seq=1196 Ack=9078 Win=64256 Len=0 TSval=1457768314 TSecr=3638456378"
"60143","2090.926799205","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  50468 [ACK] Seq=91108 Ack=74668 Win=240384 Len=0 TSval=3262409668 TSecr=1570724126"
"60144","2090.936749861","2404:6800:4007:82a::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  58784 [ACK] Seq=9078 Ack=1197 Win=67840 Len=0 TSval=3638501408 TSecr=1457542572"
"60145","2090.983039339","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","127","Protected Payload (KP0), DCID=d1cbf5212eb50897"
"60146","2091.021368100","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","140","Application Data"
"60147","2091.021405807","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","47822  >  443 [ACK] Seq=4487 Ack=2828 Win=64256 Len=0 TSval=2443554853 TSecr=2699396296"
