"No.","Time","Source","Destination","Protocol","Length","Info"
"55018","1771.743029453","2404:6800:4002:820::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Keep-Alive ACK] 443  >  33652 [ACK] Seq=14915 Ack=1676 Win=67840 Len=0 TSval=3376753110 TSecr=2674836238"
"55019","1771.743029793","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1771","Application Data, Application Data"
"55020","1771.743222023","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","47822  >  443 [ACK] Seq=3496 Ack=1904 Win=64256 Len=0 TSval=2443235575 TSecr=2699076988"
"55021","1771.745578015","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","120","Application Data"
"55022","1772.050206627","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","483","[TCP Spurious Retransmission] 443  >  47822 [PSH, ACK] Seq=1507 Ack=3496 Win=65536 Len=397 TSval=2699077285 TSecr=2443229208"
"55023","1772.050248166","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","98","[TCP Dup ACK 55020#1] 47822  >  443 [ACK] Seq=3530 Ack=1904 Win=64256 Len=0 TSval=2443235882 TSecr=2699077285 SLE=1507 SRE=1904"
"55024","1772.437808608","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","94","52712  >  443 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 SACK_PERM=1 TSval=391571455 TSecr=0 WS=128"
"55025","1772.744388044","192.168.239.25","35.174.127.31","TCP","74","37588  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3904261195 TSecr=0 WS=128"
"55026","1772.794769482","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","94","443  >  52712 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM=1 TSval=4060413130 TSecr=391571455 WS=512"
"55027","1772.794818286","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","86","52712  >  443 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=391571812 TSecr=4060413130"
"55028","1772.795318286","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TLSv1.2","603","Client Hello"
"55029","1773.381446238","35.174.127.31","192.168.239.25","TCP","74","443  >  37588 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM=1 TSval=3634399607 TSecr=3904261195 WS=512"
"55030","1773.381475462","192.168.239.25","35.174.127.31","TCP","54","37588  >  443 [RST] Seq=1 Win=0 Len=0"
"55031","1773.585924922","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","203","Protected Payload (KP0)"
"55032","1773.600737701","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","95","Protected Payload (KP0), DCID=dc8a55243179b213"
"55033","1773.718538513","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","603","[TCP Retransmission] 52712  >  443 [PSH, ACK] Seq=1 Ack=1 Win=64384 Len=517 TSval=391572736 TSecr=4060413130"
"55034","1774.405504217","35.174.127.31","192.168.239.25","TCP","74","[TCP Retransmission] 443  >  37588 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1300 SACK_PERM=1 TSval=3634400639 TSecr=3904261195 WS=512"
"55035","1774.405535653","192.168.239.25","35.174.127.31","TCP","54","37588  >  443 [RST] Seq=1 Win=0 Len=0"
"55036","1774.473663873","192.168.239.25","192.168.239.67","DNS","89","Standard query 0x9441 A connectivity-check.ubuntu.com"
"55037","1774.556397827","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:e52::","TLSv1.3","129","Application Data"
"55038","1775.634312948","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58616 [ACK] Seq=6514 Ack=38219 Win=106496 Len=0 TSval=3691693800 TSecr=2443234887"
"55039","1775.634313291","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58616 [ACK] Seq=6514 Ack=38936 Win=106496 Len=0 TSval=3691693800 TSecr=2443234896"
"55040","1775.696309893","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  47822 [ACK] Seq=1904 Ack=3530 Win=57344 Len=0 TSval=2699080965 TSecr=2443235577"
"55041","1775.790343646","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1374","443  >  58616 [ACK] Seq=6514 Ack=38936 Win=106496 Len=1288 TSval=3691694056 TSecr=2443234896 [TCP segment of a reassembled PDU]"
"55042","1775.790970211","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","189","Application Data"
"55043","1775.791035197","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","2662","Application Data"
"55044","1775.791106600","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","58616  >  443 [ACK] Seq=38936 Ack=10481 Win=64256 Len=0 TSval=2443239622 TSecr=3691694056"
"55045","1775.794496811","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","819","Application Data, Application Data, Application Data, Application Data"
"55046","1775.802528499","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","920","Application Data"
"55047","1775.941276368","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","116","Application Data"
"55048","1775.941296236","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52712 [ACK] Seq=1 Ack=518 Win=67072 Len=0 TSval=4060416245 TSecr=391571813"
"55049","1775.941296561","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","2622","Server Hello"
"55050","1775.941296605","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","1460","Certificate, Certificate Status, Server Key Exchange, Server Hello Done"
"55051","1775.941372516","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","47822  >  443 [ACK] Seq=3530 Ack=1934 Win=64256 Len=0 TSval=2443239773 TSecr=2699081195"
"55052","1775.941413327","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","86","52712  >  443 [ACK] Seq=518 Ack=2537 Win=61952 Len=0 TSval=391574959 TSecr=4060416246"
"55053","1775.941449613","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","86","52712  >  443 [ACK] Seq=518 Ack=3911 Win=60672 Len=0 TSval=391574959 TSecr=4060416246"
"55054","1775.942648567","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TLSv1.2","212","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"55055","1775.943692710","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TLSv1.2","789","Application Data"
"55056","1775.944898011","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 55048#1] 443  >  52712 [ACK] Seq=3911 Ack=518 Win=67072 Len=0 TSval=4060416281 TSecr=391572736 SLE=1 SRE=518"
"55057","1776.338403748","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:e52::","TCP","129","[TCP Retransmission] 44222  >  443 [PSH, ACK] Seq=1543 Ack=4658 Win=64256 Len=43 TSval=286002519 TSecr=485086068"
"55058","1776.340141324","2600:1901:1:e52::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  44222 [ACK] Seq=4658 Ack=1586 Win=68608 Len=0 TSval=485118015 TSecr=286000737"
"55059","1776.340141667","2600:1901:1:e52::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","126","Application Data"
"55060","1776.340170808","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:e52::","TCP","86","44222  >  443 [ACK] Seq=1586 Ack=4698 Win=64256 Len=0 TSval=286002521 TSecr=485118091"
"55061","1776.340181967","192.168.239.67","192.168.239.25","DNS","233","Standard query response 0x9441 A connectivity-check.ubuntu.com A 35.232.111.17 A 35.224.170.84 A 185.125.190.17 A 91.189.91.48 A 91.189.91.49 A 185.125.190.49 A 185.125.190.48 A 185.125.190.18 A 34.122.121.32"
"55062","1776.341409521","192.168.239.25","35.232.111.17","TCP","74","51902  >  80 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=3314988544 TSecr=0 WS=128"
"55063","1776.863183220","35.232.111.17","192.168.239.25","TCP","74","80  >  51902 [SYN, ACK] Seq=0 Ack=1 Win=64768 Len=0 MSS=1300 SACK_PERM=1 TSval=708700483 TSecr=3314988544 WS=128"
"55064","1776.863183307","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"55065","1776.863229014","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","36094  >  443 [ACK] Seq=1653 Ack=1441 Win=7953 Len=0 TSval=2530929824 TSecr=1302679174"
"55066","1776.863250404","192.168.239.25","35.232.111.17","TCP","66","51902  >  80 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=3314989066 TSecr=708700483"
"55067","1776.863424372","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"55068","1776.863449027","192.168.239.25","35.232.111.17","HTTP","153","GET / HTTP/1.1 "
"55069","1776.864177877","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58616 [ACK] Seq=11214 Ack=39770 Win=106496 Len=0 TSval=3691695129 TSecr=2443239634"
"55070","1777.170288488","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1057","Application Data"
"55071","1777.170294949","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52712 [ACK] Seq=3911 Ack=644 Win=67072 Len=0 TSval=4060417450 TSecr=391574960"
"55072","1777.170288887","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","117","Application Data"
"55073","1777.170295079","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","137","Change Cipher Spec, Encrypted Handshake Message"
"55074","1777.170295147","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","398","Application Data"
"55075","1777.170295217","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","118","Application Data"
"55076","1777.170295263","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","141","Application Data"
"55077","1777.170507436","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TCP","86","58616  >  443 [ACK] Seq=39770 Ack=12216 Win=64256 Len=0 TSval=2443241002 TSecr=3691695403"
"55078","1777.170526955","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","86","52712  >  443 [ACK] Seq=1347 Ack=4361 Win=64256 Len=0 TSval=391576188 TSecr=4060417450"
"55079","1777.173269987","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","121","Application Data"
"55080","1777.173432261","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TLSv1.2","167","Application Data"
"55081","1777.174975711","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","115","Application Data"
"55082","1777.604318885","192.168.239.25","35.186.224.47","TLSv1.2","101","Application Data"
"55083","1778.134477677","192.168.239.25","35.232.111.17","TCP","153","[TCP Retransmission] 51902  >  80 [PSH, ACK] Seq=1 Ack=1 Win=64256 Len=87 TSval=3314990337 TSecr=708700483"
"55084","1778.136109611","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","110","Application Data"
"55085","1778.136166799","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TCP","86","41388  >  443 [ACK] Seq=1653 Ack=1441 Win=502 Len=0 TSval=2530931096 TSecr=1100115085"
"55086","1778.136385815","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23f4:b486","TLSv1.2","114","Application Data"
"55087","1778.207494000","2600:1901:1:e52::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 55058#1] 443  >  44222 [ACK] Seq=4698 Ack=1586 Win=68608 Len=0 TSval=485119934 TSecr=286002521 SLE=1543 SRE=1586"
"55088","1778.272575113","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"55089","1778.272593050","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"55090","1778.911033764","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  36094 [ACK] Seq=1441 Ack=1681 Win=562 Len=0 TSval=1302681298 TSecr=2530929824"
"55091","1778.963920076","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  58616 [ACK] Seq=12216 Ack=39805 Win=106496 Len=0 TSval=3691697230 TSecr=2443241005"
"55092","1778.968022704","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  47822 [ACK] Seq=1934 Ack=3559 Win=57344 Len=0 TSval=2699084240 TSecr=2443241006"
"55093","1779.007506387","35.186.224.47","192.168.239.25","TCP","66","443  >  52236 [ACK] Seq=11565 Ack=2956 Win=68352 Len=0 TSval=2881801311 TSecr=2499178625"
"55094","1779.058393811","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","167","[TCP Retransmission] 52712  >  443 [PSH, ACK] Seq=1347 Ack=4361 Win=64256 Len=81 TSval=391578076 TSecr=4060417450"
"55095","1779.070508253","35.232.111.17","192.168.239.25","TCP","66","80  >  51902 [ACK] Seq=1 Ack=88 Win=65408 Len=0 TSval=708702902 TSecr=3314989066"
"55096","1779.070543551","35.232.111.17","192.168.239.25","HTTP","214","HTTP/1.1 204 No Content "
"55097","1779.070564191","192.168.239.25","35.232.111.17","TCP","66","51902  >  80 [ACK] Seq=88 Ack=149 Win=64128 Len=0 TSval=3314991273 TSecr=708702903"
"55098","1779.070715506","192.168.239.25","35.232.111.17","TCP","66","51902  >  80 [FIN, ACK] Seq=88 Ack=149 Win=64128 Len=0 TSval=3314991273 TSecr=708702903"
"55099","1779.071891279","35.186.224.47","192.168.239.25","TLSv1.2","97","Application Data"
"55100","1779.071906344","192.168.239.25","35.186.224.47","TCP","66","52236  >  443 [ACK] Seq=2956 Ack=11596 Win=64128 Len=0 TSval=2499180092 TSecr=2881801387"
"55101","1779.076229660","35.232.111.17","192.168.239.25","TCP","66","80  >  51902 [FIN, ACK] Seq=149 Ack=88 Win=65408 Len=0 TSval=708702908 TSecr=3314989066"
"55102","1779.076259851","192.168.239.25","35.232.111.17","TCP","66","51902  >  80 [ACK] Seq=89 Ack=150 Win=64128 Len=0 TSval=3314991279 TSecr=708702908"
"55103","1779.102316693","64:ff9b::23f4:b486","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  41388 [ACK] Seq=1441 Ack=1681 Win=648 Len=0 TSval=1100116083 TSecr=2530931097"
"55104","1779.217963034","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52712 [ACK] Seq=4361 Ack=1428 Win=68096 Len=0 TSval=4060419543 TSecr=391576191"
"55105","1779.423088042","35.232.111.17","192.168.239.25","TCP","78","[TCP Dup ACK 55095#1] 80  >  51902 [ACK] Seq=150 Ack=88 Win=65408 Len=0 TSval=708703173 TSecr=3314990337 SLE=1 SRE=88"
"55106","1779.474595005","192.168.239.25","192.168.239.67","DNS","89","Standard query 0x3963 AAAA connectivity-check.ubuntu.com"
"55107","1779.514569285","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","98","[TCP Dup ACK 55104#1] 443  >  52712 [ACK] Seq=4361 Ack=1428 Win=68096 Len=0 TSval=4060419850 TSecr=391578076 SLE=1347 SRE=1428"
"55108","1779.551037147","35.232.111.17","192.168.239.25","TCP","66","[TCP Dup ACK 55095#2] 80  >  51902 [ACK] Seq=150 Ack=88 Win=65408 Len=0 TSval=708703383 TSecr=3314991273"
"55109","1779.585608615","192.168.239.67","192.168.239.25","DNS","257","Standard query response 0x3963 AAAA connectivity-check.ubuntu.com AAAA 2620:2d:4000:1::22 AAAA 2620:2d:4000:1::2a AAAA 2001:67c:1562::24 AAAA 2001:67c:1562::23 AAAA 2620:2d:4000:1::23 AAAA 2620:2d:4000:1::2b"
"55110","1779.586836364","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2620:2d:4000:1::22","TCP","94","47514  >  80 [SYN] Seq=0 Win=64320 Len=0 MSS=1340 SACK_PERM=1 TSval=508773601 TSecr=0 WS=128"
"55111","1780.139821042","2620:2d:4000:1::22","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","94","80  >  47514 [SYN, ACK] Seq=0 Ack=1 Win=64260 Len=0 MSS=1300 SACK_PERM=1 TSval=10501884 TSecr=508773601 WS=128"
"55112","1780.139862742","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2620:2d:4000:1::22","TCP","86","47514  >  80 [ACK] Seq=1 Ack=1 Win=64384 Len=0 TSval=508774154 TSecr=10501884"
"55113","1780.140067756","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2620:2d:4000:1::22","HTTP","173","GET / HTTP/1.1 "
"55114","1780.549958117","2620:2d:4000:1::22","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","HTTP","275","HTTP/1.1 204 No Content "
"55115","1780.549958508","2620:2d:4000:1::22","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","80  >  47514 [FIN, ACK] Seq=190 Ack=88 Win=64256 Len=0 TSval=10502469 TSecr=508774154"
"55116","1780.550000207","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2620:2d:4000:1::22","TCP","86","47514  >  80 [ACK] Seq=88 Ack=190 Win=64256 Len=0 TSval=508774564 TSecr=10502469"
"55117","1780.550183462","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2620:2d:4000:1::22","TCP","86","47514  >  80 [FIN, ACK] Seq=88 Ack=191 Win=64256 Len=0 TSval=508774565 TSecr=10502469"
"55118","1780.754416700","192.168.239.25","35.232.111.17","TCP","66","[TCP Retransmission] 51902  >  80 [FIN, ACK] Seq=88 Ack=150 Win=64128 Len=0 TSval=3314992957 TSecr=708703383"
"55119","1780.959057431","2620:2d:4000:1::22","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","80  >  47514 [ACK] Seq=191 Ack=89 Win=64256 Len=0 TSval=10502805 TSecr=508774565"
"55120","1781.163842314","35.232.111.17","192.168.239.25","TCP","66","80  >  51902 [ACK] Seq=150 Ack=89 Win=65408 Len=0 TSval=708704857 TSecr=3314992957"
"55121","1781.471521106","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","120","Protected Payload (KP0)"
"55122","1781.471521460","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","97","Protected Payload (KP0)"
"55123","1781.471521509","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","161","Protected Payload (KP0)"
"55124","1781.478016503","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","340","Protected Payload (KP0), DCID=dc8a55243179b213"
"55125","1781.549555123","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","92","Protected Payload (KP0)"
"55126","1781.561201597","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","95","Protected Payload (KP0), DCID=dc8a55243179b213"
"55127","1781.883225102","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","169","Protected Payload (KP0)"
"55128","1781.883548334","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:80a::200a","QUIC","100","Protected Payload (KP0), DCID=dc8a55243179b213"
"55129","1781.950896878","2404:6800:4007:80a::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"55130","1782.261539658","192.168.239.25","192.168.239.255","UDP","86","57621  >  57621 Len=44"
"55131","1785.874292621","fe80::8860:e9ff:fe59:2cd5","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","ICMPv6","86","Neighbor Solicitation for 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 from 8a:60:e9:59:2c:d5"
"55132","1785.874330248","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","fe80::8860:e9ff:fe59:2cd5","ICMPv6","78","Neighbor Advertisement 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 (sol)"
"55133","1786.059826129","192.168.239.25","34.237.73.95","TLSv1.2","265","Application Data"
"55134","1786.059985365","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:496:72a1:ef17","TLSv1.3","166","Application Data"
"55135","1786.060057622","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c6c6:496:72a1:ef17","TLSv1.3","2430","Application Data, Application Data"
