"No.","Time","Source","Destination","Protocol","Length","Info"
"115019","6715.903688474","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52238  >  443 [ACK] Seq=518 Ack=3625 Win=60928 Len=0 TSval=2540228898 TSecr=3997065274"
"115020","6715.904304679","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1210","Application Data"
"115021","6715.904319521","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52238  >  443 [ACK] Seq=518 Ack=4749 Win=63104 Len=0 TSval=2540228899 TSecr=3997065274"
"115022","6715.909113663","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","160","Change Cipher Spec, Application Data"
"115023","6715.909362865","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","184","Application Data"
"115024","6715.909882444","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","524","Application Data"
"115025","6715.914557804","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52248 [ACK] Seq=1 Ack=518 Win=66816 Len=0 TSval=3997065288 TSecr=2540228844"
"115026","6715.945881248","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","2502","Server Hello, Change Cipher Spec"
"115027","6715.945881543","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1294","443  >  52248 [ACK] Seq=2417 Ack=518 Win=66816 Len=1208 TSval=3997065321 TSecr=2540228844 [TCP segment of a reassembled PDU]"
"115028","6715.945925949","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52248  >  443 [ACK] Seq=518 Ack=2417 Win=62080 Len=0 TSval=2540228940 TSecr=3997065321"
"115029","6715.945958501","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52248  >  443 [ACK] Seq=518 Ack=3625 Win=60928 Len=0 TSval=2540228940 TSecr=3997065321"
"115030","6715.947618605","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1209","Application Data"
"115031","6715.947633122","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52248  >  443 [ACK] Seq=518 Ack=4748 Win=63104 Len=0 TSval=2540228942 TSecr=3997065321"
"115032","6715.948377115","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","160","Change Cipher Spec, Application Data"
"115033","6715.986733901","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","[TCP Previous segment not captured] 443  >  52238 [ACK] Seq=5836 Ack=1128 Win=67840 Len=0 TSval=3997065358 TSecr=2540228904"
"115034","6715.986801421","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","1142","[TCP Out-Of-Order] 443  >  52238 [PSH, ACK] Seq=4749 Ack=592 Win=66816 Len=1056 TSval=3997065344 TSecr=2540228903"
"115035","6715.986801499","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","117","[TCP Retransmission] 443  >  52238 [PSH, ACK] Seq=5805 Ack=690 Win=66816 Len=31 TSval=3997065349 TSecr=2540228904"
"115036","6715.986910218","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52238  >  443 [ACK] Seq=1128 Ack=5836 Win=64256 Len=0 TSval=2540228981 TSecr=3997065274"
"115037","6715.987111845","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","117","Application Data"
"115038","6716.002505198","2404:6800:4007:816::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","446","Protected Payload (KP0)"
"115039","6716.002505486","2404:6800:4007:816::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","137","Protected Payload (KP0)"
"115040","6716.002545963","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1142","Application Data, Application Data"
"115041","6716.002871841","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:816::2002","QUIC","97","Protected Payload (KP0), DCID=f02dc3bd40e99b35"
"115042","6716.012640461","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","562","Application Data"
"115043","6716.012640680","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"115044","6716.012640728","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","1294","Application Data"
"115045","6716.012640772","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","398","Application Data"
"115046","6716.012640818","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","125","Application Data"
"115047","6716.012764106","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52238  >  443 [ACK] Seq=1159 Ack=9079 Win=64256 Len=0 TSval=2540229007 TSecr=3997065388"
"115048","6716.013313828","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TLSv1.3","125","Application Data"
"115049","6716.022576809","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","127","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115050","6716.029099179","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:816::2002","QUIC","94","Protected Payload (KP0), DCID=f02dc3bd40e99b35"
"115051","6716.050413828","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:82c::2001","TCP","86","52248  >  443 [ACK] Seq=592 Ack=5804 Win=64256 Len=0 TSval=2540229045 TSecr=3997065374"
"115052","6716.053597528","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52238 [ACK] Seq=9079 Ack=1159 Win=67840 Len=0 TSval=3997065428 TSecr=2540228981"
"115053","6716.062488376","2404:6800:4007:82c::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  52238 [ACK] Seq=9079 Ack=1198 Win=67840 Len=0 TSval=3997065438 TSecr=2540229008"
"115054","6716.077659882","2404:6800:4007:816::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","87","Protected Payload (KP0)"
"115055","6716.102479845","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","93","Protected Payload (KP0)"
"115056","6716.128092745","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","95","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115057","6716.197578149","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1288","Protected Payload (KP0)"
"115058","6716.197617490","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115059","6716.197617737","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115060","6716.197932775","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","98","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115061","6716.198034462","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","94","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115062","6716.198130186","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115063","6716.198475798","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115064","6716.198569323","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","94","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115065","6716.203011389","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115066","6716.203011758","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115067","6716.203011810","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115068","6716.203011857","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","1292","Protected Payload (KP0)"
"115069","6716.203011908","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","122","Protected Payload (KP0)"
"115070","6716.203011958","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","266","Protected Payload (KP0)"
"115071","6716.203283051","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","94","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115072","6716.203357649","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","94","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115073","6716.203409888","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","94","Protected Payload (KP0), DCID=f6eb473232b883ca"
"115074","6716.230577524","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","187","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115075","6716.285028260","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:809::2001","QUIC","148","Protected Payload (KP0), DCID=d89723a5c5c305e9"
"115076","6716.297414559","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"115077","6716.322542579","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","92","Protected Payload (KP0)"
"115078","6716.348074774","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","95","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115079","6716.362827903","2404:6800:4002:809::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","133","Protected Payload (KP0)"
"115080","6716.362828279","2404:6800:4002:809::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","83","Protected Payload (KP0)"
"115081","6716.363268596","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:809::2001","QUIC","97","Protected Payload (KP0), DCID=d89723a5c5c305e9"
"115082","6716.388807666","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:809::2001","QUIC","94","Protected Payload (KP0), DCID=d89723a5c5c305e9"
"115083","6716.430790391","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","128","Protected Payload (KP0)"
"115084","6716.431171859","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","98","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115085","6716.433129740","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","92","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115086","6716.433210816","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","97","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115087","6716.434746674","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","83","Protected Payload (KP0)"
"115088","6716.452909599","2404:6800:4002:809::2001","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"115089","6716.460514377","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","95","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115090","6716.520457937","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"115091","6717.065633075","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","1246","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115092","6717.216106874","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","90","Protected Payload (KP0)"
"115093","6717.241741086","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","95","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115094","6717.291356257","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","128","Protected Payload (KP0)"
"115095","6717.291673972","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","98","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115096","6717.293098635","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","83","Protected Payload (KP0)"
"115097","6717.293724205","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","92","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115098","6717.293786575","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","97","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115099","6717.320308664","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","95","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115100","6717.504001578","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","92","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115101","6717.505918516","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","84","Protected Payload (KP0)"
"115102","6717.506150297","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4002:81f::2002","QUIC","96","Protected Payload (KP0), DCID=c52f13eb975c9997"
"115103","6717.545907089","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"115104","6717.590536183","2404:6800:4002:81f::2002","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"115105","6718.627199475","192.168.239.25","35.186.224.47","TLSv1.2","101","Application Data"
"115106","6718.681616339","35.186.224.47","192.168.239.25","TCP","66","443  >  52236 [ACK] Seq=16494 Ack=8521 Win=68352 Len=0 TSval=2886741037 TSecr=2504119648"
"115107","6718.755781763","35.186.224.47","192.168.239.25","TLSv1.2","97","Application Data"
"115108","6718.755810803","192.168.239.25","35.186.224.47","TCP","66","52236  >  443 [ACK] Seq=8521 Ack=16525 Win=64128 Len=0 TSval=2504119776 TSecr=2886741113"
"115109","6720.903193089","fe80::8860:e9ff:fe59:2cd5","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","ICMPv6","86","Neighbor Solicitation for 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 from 8a:60:e9:59:2c:d5"
"115110","6720.903233583","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","fe80::8860:e9ff:fe59:2cd5","ICMPv6","78","Neighbor Advertisement 2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236 (sol)"
"115111","6722.132016202","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","140","Application Data"
"115112","6722.133001691","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2606:4700:9c61:a18:c63b:485:72a1:ef17","TLSv1.3","144","Application Data"
"115113","6722.188209227","2606:4700:9c61:a18:c63b:485:72a1:ef17","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  47822 [ACK] Seq=15694 Ack=18755 Win=57344 Len=0 TSval=2704027510 TSecr=2448185964"
"115114","6723.032265142","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","1288","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115115","6723.032328615","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","1292","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115116","6723.032342183","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","759","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115117","6723.094795274","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","89","Protected Payload (KP0)"
"115118","6723.111127383","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","85","Protected Payload (KP0)"
"115119","6723.120659328","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","94","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115120","6723.360607195","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","128","Protected Payload (KP0)"
"115121","6723.360607569","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","344","Protected Payload (KP0)"
"115122","6723.360948159","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","97","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115123","6723.386823113","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","94","Protected Payload (KP0), DCID=da0d015ff037b0aa"
"115124","6723.444623000","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","86","Protected Payload (KP0)"
"115125","6723.975169100","8a:60:e9:59:2c:d5","IntelCor_9e:1a:47","ARP","42","Who has 192.168.239.25? Tell 192.168.239.67"
"115126","6723.975185973","IntelCor_9e:1a:47","8a:60:e9:59:2c:d5","ARP","42","192.168.239.25 is at 50:2f:9b:9e:1a:47"
"115127","6724.589446800","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","101","443  >  40634 Len=39"
"115128","6724.589447120","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","98","443  >  40634 Len=36"
"115129","6724.589447171","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","141","443  >  40634 Len=79"
"115130","6724.596208427","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::200a","UDP","346","40634  >  443 Len=284"
"115131","6724.662713806","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","94","443  >  40634 Len=32"
"115132","6724.673370295","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::200a","UDP","95","40634  >  443 Len=33"
"115133","6724.999016731","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","175","443  >  40634 Len=113"
"115134","6724.999390050","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::200a","UDP","101","40634  >  443 Len=39"
"115135","6725.026148780","64:ff9b::23ae:7f1f","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.2","124","Application Data"
"115136","6725.026193136","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","64:ff9b::23ae:7f1f","TCP","86","55642  >  443 [ACK] Seq=15245 Ack=14353 Win=64256 Len=0 TSval=396524044 TSecr=3585968549"
"115137","6725.068014158","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","88","443  >  40634 Len=26"
"115138","6725.138805338","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:e52::","TLSv1.3","129","Application Data"
"115139","6725.200875899","2600:1901:1:e52::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TCP","86","443  >  44222 [ACK] Seq=11218 Ack=8638 Win=68608 Len=0 TSval=490066999 TSecr=290951319"
"115140","6725.277946254","2600:1901:1:e52::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","TLSv1.3","126","Application Data"
"115141","6725.277975875","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:e52::","TCP","86","44222  >  443 [ACK] Seq=8638 Ack=11258 Win=64256 Len=0 TSval=290951458 TSecr=490067079"
"115142","6729.914382840","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","99","443  >  40634 Len=37"
"115143","6729.914383220","2404:6800:4007:812::200a","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","UDP","99","443  >  40634 Len=37"
"115144","6729.914747806","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2404:6800:4007:812::200a","UDP","96","40634  >  443 Len=34"
"115145","6732.061829226","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","1287","Protected Payload (KP0), DCID=fb63aa431987a479"
"115146","6732.061893050","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","1118","Protected Payload (KP0), DCID=fb63aa431987a479"
"115147","6732.132675638","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","94","Protected Payload (KP0)"
"115148","6732.132704842","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"115149","6732.140342895","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","95","Protected Payload (KP0), DCID=fb63aa431987a479"
"115150","6732.371965186","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","141","Protected Payload (KP0)"
"115151","6732.373062183","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","2600:1901:1:c36::","QUIC","101","Protected Payload (KP0), DCID=fb63aa431987a479"
"115152","6732.424315389","2600:1901:1:c36::","2409:40f4:100b:c1b6:b9fb:3ec3:5675:a236","QUIC","88","Protected Payload (KP0)"
"115153","6733.191301798","104.199.240.237","192.168.239.25","TCP","77","4070  >  32926 [PSH, ACK] Seq=10190 Ack=11464 Win=65536 Len=11 TSval=883251381 TSecr=2088976826"
"115154","6733.191342493","192.168.239.25","104.199.240.237","TCP","66","32926  >  4070 [ACK] Seq=11464 Ack=10201 Win=64128 Len=0 TSval=2089035961 TSecr=883251381"
